,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,MSSubClass_2,MSSubClass_3,MSSubClass_4,MSSubClass_5,MSSubClass_6,MSSubClass_new,2ndFlrSF_2,2ndFlrSF_3,2ndFlrSF_4,OverallCond_2,OverallCond_3,OverallCond_4,OverallCond_5,OverallCond_6,OverallCond_7,age,SF_with_Bsmt,SF_wo_Bsmt,from_built_to_Remod,total_years,total_sqr,Total_Bathrooms,Total_porch_sf,TotRms,YearBuilt_cat,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace,hasporch,hasalley,was_remod,is_new,SalePrice
1234,70,RH,4.02535169073515,9.050875597325156,Pave,No_alley,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,6,1911,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,Av,Unf,0,Unf,0,940,940,GasA,TA,N,FuseA,1024,940,0,7.583247524303362,0.0,0,1,1,4,1,TA,7,Typ,0,No_Fireplace,No_Garage,0.0,No_Garage,0,0,No_Garage,No_Garage,N,0.0,5.262690188904886,0.0,0,0,0,No_Pool,No_Fence,None,0,11,2008,WD,Abnorml,4900.0,343000.0,24010000.0,1680700000.0,1680700000.0,347900,883600,830584000,780748960000,36,216,1296,7776,46656,279936,58,2904,1964,39,3861,1964,2.0,5.262690188904886,9.0,very_old,0,1,0,1,0,1,0,1,False,11.77528972943772
1235,70,RL,4.574710978503383,9.48288342558516,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,5,5,1914,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Unf,0,Unf,0,747,747,GasA,Gd,Y,FuseF,892,892,0,7.487173694213739,0.0,0,1,1,4,1,TA,9,Typ,0,No_Fireplace,Detchd,1914.0,Unf,1,180,Fa,Fa,N,5.318119993844216,3.713572066704308,0.0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD,Normal,4900.0,343000.0,24010000.0,1680700000.0,1680700000.0,347900,795664,709732288,633081200896,25,125,625,3125,15625,78125,56,2531,1784,36,3864,1784,2.0,9.031692060548524,11.0,very_old,0,1,1,1,0,1,0,1,False,11.841415931849784
1236,160,RL,3.6109179126442243,7.874358824729881,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,764,764,GasA,Ex,Y,SBrkr,764,862,0,7.394493107219038,0.0,0,2,1,2,1,Gd,6,Typ,0,No_Fireplace,BuiltIn,2003.0,RFn,2,474,TA,TA,Y,0.0,3.332204510175204,0.0,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD,Normal,25600.0,4096000.0,655360000.0,104857600000.0,104857600000.0,4121600,743044,640503928,552114385936,25,125,625,3125,15625,78125,7,2390,1626,0,4006,1626,3.0,3.332204510175204,9.0,new_new,0,1,1,1,0,1,0,0,False,12.075394321888057
1237,60,RL,3.7376696182833684,9.424967763522053,Pave,No_alley,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,847,847,GasA,Ex,Y,SBrkr,847,1101,0,7.575071699507561,0.0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2004.0,Fin,2,434,TA,TA,Y,4.61512051684126,3.8918202981106265,0.0,0,0,0,No_Pool,No_Fence,None,0,9,2006,WD,Normal,3600.0,216000.0,12960000.0,777600000.0,777600000.0,219600,1212201,1334633301,1469431264401,25,125,625,3125,15625,78125,1,2795,1948,1,4009,1948,3.0,8.506940814951886,11.0,new_new,0,1,1,1,1,1,0,1,False,12.180754837545884
1238,20,RL,4.1588830833596715,9.47830431356186,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1141,1141,GasA,Ex,Y,SBrkr,1141,0,0,7.040536390215956,0.0,0,1,1,3,1,TA,6,Typ,0,No_Fireplace,Detchd,2005.0,Unf,2,484,TA,TA,Y,0.0,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,3,2006,WD,Abnorml,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,25,125,625,3125,15625,78125,1,2282,1141,0,4010,1141,2.0,0.0,8.0,new_new,0,0,1,1,0,0,0,0,False,11.867097278690842
1239,20,RL,4.174387269895637,9.109193189971226,Pave,No_alley,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,Gd,TA,PConc,Gd,TA,Av,GLQ,428,Unf,0,1048,1476,GasA,Ex,Y,SBrkr,1484,0,0,7.3031700512368,0.0,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2006.0,RFn,2,472,TA,TA,Y,4.795790545596741,3.5263605246161616,0.0,0,0,0,No_Pool,No_Fence,None,0,12,2007,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,25,125,625,3125,15625,78125,1,2960,1484,0,4012,1912,2.0,8.322151070212904,8.0,new_new,0,0,1,1,1,1,0,0,False,12.490875577231112
1240,60,RL,4.189654742026425,9.0068768914288,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,252.0,Gd,TA,PConc,Gd,TA,No,GLQ,550,Unf,0,334,884,GasA,Ex,Y,SBrkr,884,884,0,7.478169694159785,0.6931471805599453,0,2,1,3,1,Gd,8,Typ,0,No_Fireplace,Attchd,2003.0,RFn,2,543,TA,TA,Y,0.0,4.1588830833596715,0.0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD,Normal,3600.0,216000.0,12960000.0,777600000.0,777600000.0,219600,781456,690807104,610673479936,25,125,625,3125,15625,78125,5,2652,1768,0,4006,2318,3.6931471805599454,4.1588830833596715,11.693147180559945,new_new,0,1,1,1,0,1,0,0,False,12.323411137947407
1241,20,RL,4.430816798843313,9.195226734166134,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,6,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1689,1689,GasA,Ex,Y,SBrkr,1689,0,0,7.432483807917119,0.0,0,2,0,3,1,Gd,7,Typ,0,No_Fireplace,Attchd,2007.0,RFn,3,954,TA,TA,Y,0.0,4.04305126783455,0.0,0,0,0,No_Pool,No_Fence,None,0,6,2007,New,Partial,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,36,216,1296,7776,46656,279936,0,3378,1689,0,4014,1689,2.0,4.04305126783455,9.0,new_new,0,0,1,1,0,1,0,0,True,12.422505731952896
1242,85,RL,4.454347296253507,9.271059107010888,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,6,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,81.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,885,LwQ,168,0,1053,GasA,TA,Y,SBrkr,1173,0,0,7.068172000388042,0.6931471805599453,0,2,0,3,1,Gd,6,Typ,2,TA,Attchd,1974.0,RFn,2,528,TA,TA,Y,0.0,4.795790545596741,0.0,0,0,0,No_Pool,MnPrv,None,0,1,2010,WD,Family,7225.0,614125.0,52200625.0,4437053125.0,4437053125.0,621350,0,0,0,36,216,1296,7776,46656,279936,36,2226,1173,0,3948,2226,2.6931471805599454,4.795790545596741,8.693147180559945,middle,0,0,1,1,1,1,0,0,False,12.043553716032399
1243,20,RL,4.68213122712422,9.539068413863964,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Ex,TA,PConc,Ex,Gd,Gd,GLQ,1386,Unf,0,690,2076,GasA,Ex,Y,SBrkr,2076,0,0,7.638679823876112,0.6931471805599453,0,2,1,2,1,Ex,7,Typ,1,Gd,Attchd,2006.0,Fin,3,850,TA,TA,Y,5.37989735354046,5.438079308923196,0.0,0,0,0,No_Pool,No_Fence,None,0,9,2006,New,Partial,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,25,125,625,3125,15625,78125,0,4152,2076,0,4012,3462,3.6931471805599454,10.817976662463655,10.693147180559945,new_new,0,0,1,1,1,1,0,0,True,13.049792684569493
1244,70,RL,4.31748811353631,9.344521553442203,Pave,No_alley,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,7,1929,1950,Gable,CompShg,BrkFace,Stucco,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,792,792,GasA,Fa,Y,SBrkr,792,725,0,7.325148957955575,0.0,0,1,0,3,1,Gd,7,Typ,2,Gd,Detchd,1931.0,Unf,2,400,TA,TA,Y,0.0,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD,Normal,4900.0,343000.0,24010000.0,1680700000.0,1680700000.0,347900,525625,381078125,276281640625,49,343,2401,16807,117649,823543,56,2309,1517,21,3879,1517,1.0,0.0,8.0,old,0,1,1,1,1,0,0,1,False,12.345834587905333
1245,80,RL,4.3694478524670215,9.400216653174247,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,585,585,GasA,Ex,Y,SBrkr,1140,728,0,7.533158807455563,0.0,0,3,1,3,1,TA,7,Typ,1,TA,BuiltIn,1984.0,Fin,2,477,TA,TA,Y,5.594711379601839,4.727387818712341,0.0,0,147,0,No_Pool,No_Fence,None,0,1,2007,WD,Abnorml,6400.0,512000.0,40960000.0,3276800000.0,3276800000.0,518400,529984,385828352,280883040256,49,343,2401,16807,117649,823543,4,2453,1868,19,3987,1868,4.0,157.3220991983142,11.0,new,0,1,1,1,1,1,0,1,False,12.089538829274222
1246,60,FV,4.189654742026425,9.002824076547672,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,756,756,GasA,Ex,Y,SBrkr,756,797,0,7.348587530927593,0.0,0,2,1,3,1,Gd,6,Typ,0,No_Fireplace,Attchd,2005.0,RFn,2,615,TA,TA,Y,0.0,3.828641396489095,0.0,0,0,0,No_Pool,No_Fence,None,0,3,2006,New,Partial,3600.0,216000.0,12960000.0,777600000.0,777600000.0,219600,635209,506261573,403490473681,25,125,625,3125,15625,78125,0,2309,1553,1,4011,1553,3.0,3.828641396489095,9.0,new_new,0,1,1,1,0,1,0,1,False,12.136186518066006
1247,80,RL,4.30406509320417,9.419709489868552,Pave,No_alley,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,335.0,TA,TA,CBlock,TA,TA,Av,GLQ,539,Unf,0,473,1012,GasA,TA,Y,SBrkr,1034,0,0,6.942156705699469,0.6931471805599453,0,1,0,3,1,TA,6,Typ,0,No_Fireplace,Attchd,1976.0,Unf,3,888,TA,TA,Y,0.0,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,5,2010,WD,Normal,6400.0,512000.0,40960000.0,3276800000.0,3276800000.0,518400,0,0,0,25,125,625,3125,15625,78125,34,2046,1034,0,3952,1573,1.6931471805599454,0.0,7.693147180559945,middle,0,0,1,1,0,0,0,0,False,12.042965307660024
1248,75,RM,4.110873864173311,9.169622538697624,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1917,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,319,Unf,0,416,735,OthW,Fa,N,SBrkr,1134,924,0,7.629975707027789,0.0,0,1,1,3,1,TA,8,Typ,1,Gd,Detchd,1950.0,Unf,2,396,Fa,Fa,P,0.0,0.0,5.560681631015528,0,0,0,No_Pool,No_Fence,None,0,4,2008,WD,Normal,5625.0,421875.0,31640625.0,2373046875.0,2373046875.0,427500,853776,788889024,728933458176,25,125,625,3125,15625,78125,58,2793,2058,33,3867,2377,2.0,5.560681631015528,10.0,very_old,0,1,1,1,1,1,1,1,False,11.771436160121729
1249,20,RL,4.110873864173311,8.881975184248867,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,534,Rec,96,246,876,GasA,TA,Y,SBrkr,988,0,0,6.8966943316227125,0.0,0,1,0,3,1,TA,6,Typ,0,No_Fireplace,Attchd,1950.0,Unf,1,276,TA,TA,Y,0.0,4.394449154672439,0.0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,49,343,2401,16807,117649,823543,57,1864,988,0,3900,1618,1.0,4.394449154672439,7.0,old,0,0,1,1,0,1,0,0,False,11.686878772093667
1250,20,RL,4.543294782270004,9.320180837655714,Pave,No_alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,1065,Unf,0,1045,2110,GasA,Ex,Y,SBrkr,2110,0,0,7.65491704784832,0.6931471805599453,0,2,1,3,1,Ex,8,Typ,2,TA,Attchd,1968.0,Fin,2,522,TA,TA,Y,0.0,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,25,125,625,3125,15625,78125,42,4220,2110,0,3936,3175,3.6931471805599454,0.0,11.693147180559945,middle,0,0,1,1,1,0,0,0,False,12.404923504275338
1251,120,RL,4.4942386252808095,8.051022208190679,Pave,No_alley,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,163.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1405,1405,GasA,Ex,Y,SBrkr,1405,0,0,7.2485040723706105,0.0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2003.0,RFn,2,478,TA,TA,Y,5.003946305945459,3.6109179126442243,0.0,0,0,0,No_Pool,No_Fence,None,0,3,2006,WD,Normal,14400.0,1728000.0,207360000.0,24883200000.0,24883200000.0,1742400,0,0,0,25,125,625,3125,15625,78125,3,2810,1405,0,4006,1405,2.0,8.614864218589684,8.0,new_new,0,0,1,1,1,1,0,0,False,12.053795210084596
1252,20,RL,4.143134726391533,9.196140022575042,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,510,Unf,0,354,864,GasA,TA,Y,SBrkr,874,0,0,6.774223886357614,0.6931471805599453,0,1,0,3,1,TA,5,Typ,0,No_Fireplace,Attchd,1968.0,RFn,1,288,TA,TA,Y,3.5263605246161616,0.0,0.0,0,0,0,No_Pool,GdWo,Shed,600,11,2009,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,36,216,1296,7776,46656,279936,41,1738,874,0,3936,1384,1.6931471805599454,3.5263605246161616,6.693147180559945,middle,0,0,1,1,0,1,0,0,False,11.77528972943772
1253,60,RL,4.23410650459726,9.772410288929185,Pave,No_alley,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,7,1974,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,125,ALQ,1031,36,1192,GasA,TA,Y,SBrkr,1516,651,0,7.681560362559537,0.6931471805599453,0,2,1,3,1,Gd,9,Typ,2,Gd,Attchd,1974.0,RFn,2,518,TA,TA,Y,5.3981627015177525,3.871201010907891,0.0,0,0,0,No_Pool,MnPrv,None,0,7,2007,WD,Normal,3600.0,216000.0,12960000.0,777600000.0,777600000.0,219600,423801,275894451,179607287601,49,343,2401,16807,117649,823543,4,3359,2167,29,3977,3323,3.6931471805599454,9.269363712425644,12.693147180559945,middle,0,1,1,1,1,1,0,1,False,12.591335046320818
1254,60,RL,4.110873864173311,8.843903650835497,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,746,746,GasA,Ex,Y,SBrkr,760,896,0,7.4127640174265625,0.0,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2003.0,Fin,2,397,TA,TA,Y,5.187385805840755,4.859812404361672,0.0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD,Normal,3600.0,216000.0,12960000.0,777600000.0,777600000.0,219600,802816,719323136,644513529856,25,125,625,3125,15625,78125,4,2402,1656,1,4007,1656,3.0,10.047198210202428,10.0,new_new,0,1,1,1,1,1,0,1,False,12.016122061571728
1255,50,RM,3.970291913552122,8.738895704934043,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1931,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,425,Unf,0,459,884,GasA,TA,Y,FuseA,959,408,0,7.221105098182496,0.0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1978.0,Unf,1,560,TA,TA,Y,0.0,0.0,0.0,0,120,0,No_Pool,No_Fence,None,0,11,2007,WD,Normal,2500.0,125000.0,6250000.0,312500000.0,312500000.0,127500,166464,67917312,27710263296,36,216,1296,7776,46656,279936,57,2251,1367,19,3881,1792,1.0,120.0,7.0,old,0,1,1,1,1,1,0,1,False,11.755871643580617
1256,20,RL,4.5217885770490405,9.568294497413296,Pave,No_alley,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1314,Unf,0,672,1986,GasA,Ex,Y,SBrkr,1987,0,0,7.59488438721652,0.6931471805599453,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2,691,TA,TA,Y,5.572154032177765,3.6109179126442243,0.0,0,0,0,No_Pool,No_Fence,None,0,8,2008,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,25,125,625,3125,15625,78125,14,3973,1987,0,3988,3301,2.6931471805599454,9.18307194482199,9.693147180559945,new,0,0,1,1,1,1,0,0,False,12.616525295149378
1257,30,RL,4.04305126783455,8.309184527686298,Pave,No_alley,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Fa,TA,No,Unf,0,Unf,0,864,864,GasA,Ex,Y,SBrkr,864,0,0,6.762729506931879,0.0,0,1,0,2,1,TA,4,Typ,0,No_Fireplace,No_Garage,0.0,No_Garage,0,0,No_Garage,No_Garage,Y,0.0,4.574710978503383,0.0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD,Normal,900.0,27000.0,810000.0,24300000.0,24300000.0,27900,0,0,0,64,512,4096,32768,262144,2097152,59,1728,864,28,3872,864,1.0,4.574710978503383,5.0,old,0,0,0,1,0,1,0,1,False,11.511924964636645
1258,80,RL,4.0943445622221,9.168267595554275,Pave,No_alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,655,Unf,0,201,856,GasA,Ex,Y,SBrkr,1166,0,0,7.062191632286556,0.6931471805599453,0,2,0,2,1,Gd,5,Typ,0,No_Fireplace,Attchd,2005.0,Fin,2,400,TA,TA,Y,5.3612921657094255,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD,Normal,6400.0,512000.0,40960000.0,3276800000.0,3276800000.0,518400,0,0,0,25,125,625,3125,15625,78125,3,2022,1166,0,4010,1821,2.6931471805599454,5.3612921657094255,7.693147180559945,new_new,0,0,1,1,0,1,0,0,False,12.154779351142624
1259,20,RL,4.189654742026425,9.18512512283512,Pave,No_alley,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,602,LwQ,438,14,1054,GasA,Gd,Y,SBrkr,1054,0,0,6.961296045910167,0.6931471805599453,0,1,1,3,1,TA,6,Typ,0,No_Fireplace,Attchd,1969.0,Unf,2,460,TA,TA,Y,5.198497031265826,0.0,0.0,0,80,0,No_Pool,No_Fence,None,0,7,2008,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,64,512,4096,32768,262144,2097152,39,2108,1054,0,3938,2094,2.6931471805599454,85.19849703126583,8.693147180559945,middle,0,0,1,1,0,1,0,0,False,11.925035115797062
1260,60,RL,4.189654742026425,10.113870026547724,Pave,No_alley,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,841,841,GasA,Ex,Y,SBrkr,892,783,0,7.424165281042028,0.0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1999.0,Fin,2,502,TA,TA,Y,0.0,4.6443908991413725,0.0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD,Normal,3600.0,216000.0,12960000.0,777600000.0,777600000.0,219600,613089,480048687,375878121921,25,125,625,3125,15625,78125,10,2516,1675,0,3998,1675,3.0,4.6443908991413725,10.0,new,0,1,1,1,1,1,0,0,False,12.106252310247962
1261,20,RL,4.394449154672439,9.169622538697624,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,504,Unf,0,546,1050,GasA,Gd,Y,SBrkr,1050,0,0,6.957497370876951,0.0,0,1,0,2,1,TA,5,Typ,0,No_Fireplace,Attchd,1956.0,Unf,1,338,TA,TA,Y,0.0,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,36,216,1296,7776,46656,279936,53,2100,1050,0,3912,1554,1.0,0.0,6.0,old,0,0,1,1,0,0,0,0,False,11.766792188927278
1262,50,RL,4.394449154672439,9.328212292571072,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0,Unf,0,1104,1104,GasA,Ex,Y,FuseA,1104,684,0,7.489412083508719,0.6931471805599453,0,1,0,5,1,TA,8,Min2,2,TA,Attchd,1957.0,Unf,1,304,TA,TA,Y,4.795790545596741,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,11,2009,WD,Normal,2500.0,125000.0,6250000.0,312500000.0,312500000.0,127500,467856,320013504,218889236736,25,125,625,3125,15625,78125,20,2892,1788,32,3946,1788,1.6931471805599454,4.795790545596741,9.693147180559945,old,0,1,1,1,1,1,0,1,False,11.992260421644849
1263,70,RL,4.110873864173311,9.511629447834181,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,6,1919,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,764,764,GasA,Ex,Y,FuseA,1060,764,0,7.509335266016592,0.0,0,1,0,3,1,TA,8,Typ,1,Gd,Detchd,1940.0,Unf,2,520,TA,TA,N,0.0,0.0,4.844187086458591,0,0,0,No_Pool,GdPrv,None,0,7,2007,WD,Normal,4900.0,343000.0,24010000.0,1680700000.0,1680700000.0,347900,583696,445943744,340701020416,36,216,1296,7776,46656,279936,57,2588,1824,31,3869,1824,1.0,4.844187086458591,9.0,very_old,0,1,1,1,1,1,1,1,False,12.103486056755072
1264,120,RH,3.5553480614894135,8.309184527686298,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,266,Unf,0,1139,1405,GasA,Ex,Y,SBrkr,1337,0,0,7.198931240688173,0.6931471805599453,0,2,0,2,1,Gd,5,Typ,0,No_Fireplace,Attchd,1998.0,Fin,2,511,TA,TA,Y,4.976733742420574,4.23410650459726,0.0,0,0,0,No_Pool,No_Fence,None,0,8,2008,COD,Abnorml,14400.0,1728000.0,207360000.0,24883200000.0,24883200000.0,1742400,0,0,0,25,125,625,3125,15625,78125,9,2742,1337,1,3997,1603,2.6931471805599454,9.210840247017835,7.693147180559945,new,0,0,1,1,0,1,0,1,False,12.106252310247962
